﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5Le2n1cBWssETKBVJc0BDe","House Of Vud feat. Spazie - Original Mix","Spazie, Vudvuzela","Lil Ass Kicker EP","1","3","237187","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4XDSPU97OhnuX8gq2ma2Pc","Firepower","Teminite","Firepower","1","1","279492","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3kEtmaGwV4UX8Ekl5moNds","Pyromaniac","Sound Stabs","Pyromaniac","1","1","391471","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1VyKy2qw7USaaofPGhVBOu","Tokyo teddy bear","Neru","Tokyo teddy bear","1","1","192941","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:59wkNhkdKx5Xt7oAon3SDm","Nyanyanyanyanyanyanya!","daniwellP","Nyanyanyanyanyanyanya!","1","1","226533","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4bc0TJNIiGEJjFYDwHuOjX","Take Me Over","Tim White, Erica Gibson","Take Me Over","1","1","232066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:55wnDa7AiAuZeWZfUK5eIZ","Energia","Russkaja","Energia!","1","1","180146","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2zChXT9D6R0s5UnTWQ2Vz1","Kick Ass (From the Feature Film)","Superhero","Kick Ass (From the Feature Film)","1","1","192343","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2nLtzopw4rPReszdYBJU6h","Numb","Linkin Park","Meteora","1","13","185586","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0GRu2odJjampqZpyubbFU6","Hell Yeah","Rev Theory","Light It Up","1","1","247613","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1PPSbMqhnnrDJoeRurNFN5","Mother - Live At Irvine Meadows Amphitheatre, CA/1992","Danzig","Thrall-Demonsweatlive","1","7","211080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5JtuIHVfsYBFAVrHwjUddj","Mother","Danzig","Danzig","1","6","204866","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6FFnRt7OMvz8yZQIDOxRfv","I Was Made For Lovin' You","KISS","Smashes Thrashes & Hits","1","13","271160","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5tf1VVWniHgryyumXyJM7w","Sugar (feat. Francesco Yates)","Robin Schulz, Francesco Yates","SUGAR","1","2","219043","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2fPEXbRabxqy1Mnd95qJTg","Pon de Replay","Rihanna","Summer Party","1","1","247013","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:28jHD8xBLnN8esbroQ6zz8","Let's Get It Started","The Black Eyed Peas","Summer Party","1","2","227880","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6UJUj6ug05xS8EOP7klFMV","James Dean (I Wanna Know)","Daniel Bedingfield","Summer Party","1","3","219613","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2EHYqMIhfS0G0YM3GeuSVN","Year 3000","Busted","Summer Party","1","4","196320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:584VdBWj0aF8QT0z9fLIMG","This Love","Maroon 5","Summer Party","1","5","205400","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4i387P9kogblRBfjFi3NaX","It Wasn't Me","Shaggy, Rik Rok","Summer Party","1","6","227720","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7BjeQHnm3du1hGvtpr0HA3","Life Is A Rollercoaster","Ronan Keating","Summer Party","1","7","235106","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:66QKnaLy3RqVprfnJ7f6WM","Good Enough - Single Version","Dodgy","Summer Party","1","8","237680","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6CfstWKJIZJREaWps6aFOK","What's Up?","4 Non Blondes","Summer Party","1","9","295626","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7ITXBBcCfTrPfA4gXdqg0c","Bright Idea","Orson","Summer Party","1","10","253733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4yLkGEzE3S0Ajbfgjoulw2","Twist And Shout - Straight Mix 2","Chaka Demus & Pliers, The Taxi Gang, Jack Radics","Summer Party","1","11","235240","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7ehyOmtHklMeraNQrN6hPc","Cha Cha Slide - DJ Düse Mix","DJ Casper","Summer Party","1","12","371453","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:49vVryXya8lENt07OfGUI1","Tell Me Something I Don't Know","Selena Gomez & The Scene","For You","1","4","175333","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3OT3Kg4jyVkdZm4Ncz6JgX","Poker Face","Lady Gaga","The Fame Monster (Deluxe)","1","12","237213","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7zrYKlgYQv1ELz7LGyjTd1","Bang Bang","Jessie J, Ariana Grande, Nicki Minaj","Bang Bang","1","1","199373","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6d4zN6krgo2ToQab8Eh8yU","INSaNiTY","CircusP","Lucid","1","4","295695","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6WLS56xiRrXjSm9RSdL3zD","Never Forget You","Zara Larsson, MNEK","Never Forget You","1","1","213427","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:27SdWb2rFzO6GWiYDBTD9j","Cheap Thrills","Sia","This Is Acting","1","6","211666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3EixrP74QvVXmX5sOP3ul6","Hard Rock Hallelujah","Lordi","The Hills Have Eyes 2 (The Album)","1","6","246746","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1K5XSEP6BE3uwCFIQhAOC4","Ukkometso","Popeda","Pelkkää Juhlaa","2","2","193933","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:57h8M659lhKzIoGzkqZspD","Fairy Tail Main Theme (dj-Jo Remix)","dj-Jo","Fairy Tail Main Theme (dj-Jo Remix)","1","1","278392","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6bal6He7kynSGdhLtVAHJk","I Knew You Were Trouble","The Animal In Me","I Knew You Were Trouble","1","1","230653","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4pbJqGIASGPr0ZpGpnWkDn","We Will Rock You - Remastered","Queen","News Of The World (2011 Remaster)","1","1","122066","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:52MHyqG1U3s6O8xTvLEtwG","Taste of Heavin (feat. R-KADE)","Techno Kitten Adventure","Taste of Heavin (feat. R-KADE) - Single","1","1","210666","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1mMV5E9KEpHLda2mRToJk9","Legendary AD Carry","Sp4zie, Vudvuzela, Player POV, Roomie","Legendary AD Carry","1","1","186185","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:45Q5IYHJbBdmvlcnwVpXw5","Get Ready For This","2 Unlimited","How To Eat Fried Worms (Music From The Motion Picture)","1","8","218732","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:69b5J6NjvbsHCt5lEdlK37","Get Ready - Steve Aoki Instrumental Radio Edit","2 Unlimited","Get Ready","1","2","175185","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4J98iztMrDccD9JNKP2DXG","Radio Song","Superbus","Pop'n'Gum","1","1","145480","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2evlzR0DcpAk5kiT444MHR","Maniac","Firewind","The Premonition","1","9","295440","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4iEMpHibbcGsciVrbuefRY","I Love You","OMFG","I Love You","1","1","237393","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6BAnxKyld909yo6Pk1DO3r","Hello","OMFG","Hello","1","1","226307","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5YjsWLE0wlI6y7zPjVTykK","Funny Day - Dota Heroes Version","Kinder, Paps'n'Skar","Funny Day (Dota Heroes Version)","1","1","253675","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3d7zzLNzuwnCHQ5FCm8ZZF","Video Game Song","Jaki Rose","Video Game Song - Single","1","1","189873","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Sy9BUbgFse0n0LPA5lwy5","Sandstorm","Darude","Before the Storm, Special Edition","1","4","225493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6Wze1mFZVcT3fj8hTKnBSz","I'm Shipping Up To Boston","Dropkick Murphys","The Departed (Music from the Motion Picture)","1","7","154120","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4fWeMmuz1NIuLWqNmvivAw","Im Shipping Out Boston / The Rights of Man","Viejos Contrabandistas","Where Is Me Bourbon?","1","1","181045","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0wRUOCaf0yx2f7Mn8f5RQ6","I´m Shipping Up To Boston","Children Of Bodom","Holiday At Lake Bodom, 15 Years of Wasted Youth","1","6","170253","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7E9xmo9abD2odYLbiCRmOU","Miami 82 - Vocal Radio Mix","Syn Cole, Madame Buttons","Miami 82","1","1","216562","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4bICdPBONfYdxvX1bP1hWt","Summer - Mix Cut","Frontliner","The Summer of Frontliner","1","13","257775","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7FfO0eblBYav0SsthnzT64","CVNT5","Gareth Emery, Ashley Wallbridge, CVNT5","CVNT5","1","1","277089","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5JzF2iymNwCyFz9MTmojd0","Why Don't You Get a Job?","The Offspring","Americana","1","11","171866","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7ouMYWpwJ422jRcDASZB7P","Knights of Cydonia","Muse","Black Holes And Revelations","1","11","366213","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5SnOyuBtyzufoXBAKOdcxD","The Unforgiven","Metallica","Metallica","1","4","387133","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5RJWVg8YZnroc6ys22Axka","A Warrior's Call","Volbeat","Beyond Hell / Above Heaven","1","9","263080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:22HYEJveCvykVDHDiEEmjZ","Tubthumping","Chumbawamba","Tubthumper","1","1","278778","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1jq28NGw6wdtFKx8MBPy6C","Burn It to the Ground","Nickelback","Dark Horse","1","2","212346","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4VqPOruhp5EdPBeR92t6lQ","Uprising","Muse","The Resistance","1","1","304840","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3ZUZ3vH4UFFx7JpDUycEkw","Higher - Nightcore Radio Mix (Female Vocals by Silvia Golubovic)","Fantasy Project feat. NDA","Nightcore Remixes - Best Of Vol.2","1","3","167058","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4rBJhbvK48X8aoQbgOD71Y","End Of Me","Ashes Remain","What I've Become","1","7","170426","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5uFe9l2z0TioJYYe3sw9Qu","Every Time We Touch (feat. Lauren Babic)","Cole Rolland","Cole Rolland Remixes Vol. 2","1","2","202000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6xG2ZGudUgtV235xvDlSEt","Pokemon Theme","Pokémon","Pokemon X - Ten Years Of Pokemon","1","1","196826","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0EhKIO9RPSvrsuic0wYkbl","Roundtable Rival","Lindsey Stirling","Shatter Me (Deluxe)","1","6","203280","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0OY2KqGxYAUizKfjwsPrbp","Slip","Elliot Moss","Highspeeds","1","3","298906","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:47EZCq7keQCV5GqLkopjBh","Wild Child","Juliet Simms","Wild Child","1","1","198426","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5FMHzRNJry4cTuYS4xhsE8","500 Miles","Haley & Michaels","Haley & Michaels","1","3","203560","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:66S14BkJDxgkYxLl5DCqOz","I'm Gonna Be (500 Miles)","The Proclaimers","Finest","1","1","219466","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5dyDkXi1bnQKSyIdO0JXp8","Hundred Miles","Yall, Gabriela Richardson","Hundred Miles","1","1","172413","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6m32zjccbOEba5351IMluT","Kime Ne","Athena","Athena","1","3","231874","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3f4mICa6HGFLbBHnA1MEEk","Öpücük","Athena","Athena Collection","1","3","211293","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:50LyMZ2mRWaVfxRYTg26I6","Bad to the Bone (From "Megamind")","L.A Band","Kids Flicks - Screen Hits","1","23","294853","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2Zw1UciFQWTbyMLSVJjdWX","California Dreamin'","Sia","San Andreas: Original Motion Picture Soundtrack","1","24","216146","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:202cVxSZFphro4YHBXrMnQ","Once Upon A Time (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","1","122589","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2yT9ExSqpByuuz2EKZi91z","Your Best Friend Flowey (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","2","107926","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4rx8Tm0siR3797io0pDjl5","Fallen Down (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","3","180198","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:03j6iPaFQnHE9B4nOmuhwY","Uwa!! So Temperate♫ (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","5","76997","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3ppVBSoxEwcyT1lSrWRECC","Enemy Approaching (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","6","123588","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3cooJKZVV6SZoJw2S2Rmls","Ghost Fight (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","7","108483","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6kE1BniXozJZQm6dAsghJ8","Determination (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","8","54497","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0fzRkbP6qj7FstKN9LJcj9","Home (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","9","251599","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7L73G1zGdLAcsw96XqeYOr","Heartache (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","10","112999","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4zp9yH9jUOsNHLH5ZfTGoc","Snowy (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","12","109261","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6nzLidGH0VrMYm2qSaRfXd","Snowdin Town (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","13","82790","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4ll8gKgshm7Tg9hV9ifauJ","Bonetrousle (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","14","64191","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6PSA7ViwGFk2WA8oFWNmLL","Dating Fight! (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","15","185991","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6s1kvlXGggcli2ZaQr23gp","Dating Tense! (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","16","58107","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0iW0VzbvvXiH11ZF8ig0eT","Dummy (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","19","156990","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5DUKXUMAmVE0K4JjanoiqW","Temmie Village (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","21","62136","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3XF2WHraU6Eu1z5xjRNLN7","Spear Of Justice (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","22","134989","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6rQXm8w58qzz30LZrqCVUI","It's Showtime! (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","23","95016","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3jXzXylujSJxxZDzy9JVpG","Metal Crusher (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","24","67604","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:42IFvg9F0S2cW9hu44tWJy","Stronger Monsters (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","25","67686","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6XULHYR6Hawiw3QPaakhgP","Live Report (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","26","36304","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1360fsUYXmXRZL0ThokK9O","Spider Dance (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","27","113522","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7437xSVqUCv2BjC5A8U1IH","Spider Dance (Alternate Version) [Undertale] [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","28","110387","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3gLN6xnNQTgBTF2ZsXCDLW","Wrong Enemy (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","29","63959","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:428UupN0oHv9MnFCiyNnTP","Oh! One True Love (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","30","92995","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2SOCOIrSTFL0WyiGKCmfOr","It's Raining Somewhere Else (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","31","170956","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1h5aV55LyCeipsRp2y856e","Death By Glamour (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","33","138414","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3g59AVVekUXUMsM399L8qn","For The Fans (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","34","112930","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:516A1oHzX6ridAUDLdBitv","Undertale (Piano Version)","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","35","91080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2pjx2eAgOGgb0goahBG6LA","Your Best Nightmare (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","37","246340","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:79Gp1YABgEmW4THZ0QJBdO","Finale (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","38","150291","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6j00x4UigpKb30BsDLw1Dt","Amalgam (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","39","84996","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1pfylbRHAELkRCK8VWSkhs","Fallen Down (Reprise) [Undertale] [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","40","151614","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0XEDznYsSl321hcvB2FZKt","Hopes And Dreams (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","41","295636","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:799QDUOyxKWtEtG7ypuLNT","Battle Against A True Hero (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","42","157698","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5jAV2RvM9foEMIYJZTnC1t","Respite (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","43","114985","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7Dnqkr9Alc00qsG83ndSfK","Song That Might Play When You Fight Sans (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","44","60998","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0Y6h8a4Sf6ZgN7PK20TP9j","Megalovania (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","45","154993","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:47UBcqgE3CxLJ5G9FIKTzW","The Sunk'n Norwegian","Alestorm","Back Through Time","1","3","247080","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0C0ydcCMBxYbghgyMatJfL","Hangover","Alestorm","Sunset on the Golden Age","1","9","221226","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6jZXJIJVTCSZ15lFUp5qzD","Drink","Alestorm","Sunset on the Golden Age","1","2","202586","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:68Bgwaeb3mM8lrYPWReUex","Megalovania (from Undertale)","String Player Gamer","Undertale: Strings of Determination Vol. 1","1","10","188696","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:66gVle3z4OBJcOM2IS4C5n","Death by Glamour (from Undertale)","String Player Gamer","Undertale: Strings of Determination Vol. 1","1","1","136712","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0K5HJ4YuiEpB7eRwB8xUR3","Blue Bird (Naruto)","Tera Catallo, Tsuko G.","Blue Bird (Naruto)","1","1","90804","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:7dfTBLnXo6Ot7Xjzyr6HQn","Asgore","The Greatest Bits","Undertale (a tribute album)","1","6","160821","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1ylcahEU5YMP8kJXEUqpsD","Asgore","Acoustic Guitar Gamers","Undertale","1","20","199775","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:22m8OG0yQQ7tL1LUxvNiOC","ASGORE","Laura Platt","Undertale - Fragments of a Heart","1","7","251000","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0cT67Ua9H3spzcEQ4LivLo","Asgore","Music Legends","8 Bit themes from undertale volume 2","1","6","172612","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:1nt2OOUiaELELQeGTdoc1N","ASGORE (from Undertale)","String Player Gamer","Undertale: Strings of Determination Vol. 1","1","9","184238","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:68yo72yn9d0e6bCdTOkbQo","Waterfall (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","17","184993","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:2jfFO863dffx8Z0vhjrVQX","ASGORE (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","36","183925","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0jfPJsd0KyjJ7abaKqaGIj","Sans (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","11","55321","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0O5wDhmRxGuNOS7uuM1Cwv","Ruins (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","4","97605","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3M9u1ITm08obTGdsm6hxrZ","CORE (Undertale) [Piano Version]","Game Soundtrack Cat","UNDERTALE (Piano Selections)","1","32","198995","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:3eHS8aAJbFIBuZDdLhwzJd","Snowdin Town (Undertale)","Tera Catallo","TeraCMusic - VG Covers Vol. 1","1","8","119136","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6RsWqX8zABZLhZydXxEFOm","Can't Feel My Face","The Weeknd","Beauty Behind The Madness","1","7","213520","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:5oecOcmSEHs7MZiB0NPbFu","Bir Derdim Var","mor ve ötesi","Dünya Yalan Söylüyor","1","3","204320","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6KKoUgPhCC1KlJUdzXHC92","Kauniita yhdessä","Lucas","Kauniita yhdessä","1","1","192475","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:4alHo6RGd0D3OUbTPExTHN","Just What I Needed","The Cars","The Cars","1","3","225626","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6iWvJmp3gA8DxTuN4BSECB","Baytar","Sagopa Kajmer","Kalp Hastası","1","7","374960","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:09XOVDSIbBxBf6Kr1vGnHf","Neyim Var Ki (feat. Sagopa K)","Ceza","Rapstar","1","12","206693","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:40Fr7DB1j6RB2DqygQI4LI","Holocaust","Ceza","Rapstar","1","3","207746","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:6hqt1z34Oz0OZtSfy62OFD","The Hell Song","Sum 41","Does This Look Infected?","1","1","198493","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
"spotify:track:0jqK7sGTLsHPkQrrcrGuKD","Still Waiting","Sum 41","Does This Look Infected?","1","4","158733","spotify:user:seyahdoo","2019-05-23T16:01:59Z"
